sent_id,annot_id,lang,source,target,reference,bleu,ucca_node_count,ucca_H,mteval_A,mteval_B,mteval_O,mteval_R,mteval_G,mteval_M
313,cs1,cs,The atria contract randomly and sometimes so fast that the heart muscle cannot relax properly between contractions .,"V srdeční náhodně smlouvu a někdy tak rychle , že srdečního svalu se nemůže řádně mezi stahy .","Dochází k náhodným stahům síní a někdy tak rychle , že srdeční sval se mezi kontrakcemi není schopen uvolnit .",0.308844,25,1,4,4,3,3,11,0
305,cs1,cs,"A normal heart rate , when you are resting , should be between 60 and 100 beats a minute .","Normální srdeční tep , když jste , by měla být mezi 60 a 100 úderů za minutu .","Normální srdeční rytmus , když jste v klidu , by měl být v rozmezí 60 až 100 tepů za minutu .",0.200704,24,1,2,5,3,3,9,2
777,cs1,cs,Trauma - induced coagulopathy ( TIC ) is a disorder of the blood clotting process that can occur soon after trauma injury that can lead to the patient bleeding to death .,"Traumatu vyvolaného koagulace ( TIC ) je onemocnění v procesu srážení krve , které se mohou objevit brzy po traumatu , která může vést k pacienta krvácení .","Traumatem indukovaná koagulopatie ( TIC ) je porucha procesu srážení krve , která se může objevit brzy po traumatickém zranění , jenž může vést až k vykrvácení pacienta .",0.278574,43,1,11,4,7,3,18,0
561,cs1,cs,Two review authors assessed the studies independently and extracted outcome data .,Dva autory přezkoumání posouzena studie nezávisle a výsledky získané údaje .,Dva autoři přezkumu hodnotili studie nezávisle na sobě a extrahovali výsledná data .,0.148638,17,2,5,1,3,2,6,0
289,cs1,cs,"Keep it clean and in good working order , and check the rubber stoppers or wheels for wear .","To čisté a v dobrém stavu , a zkontrolujte pryžové zátky nebo kolečka .",Udržujte ji čistou a v dobrém funkčním stavu a u gumových nástavců a koleček kontrolujte opotřebení .,0.152726,25,2,4,4,0,4,13,0
729,cs1,cs,"When assessing whether early or late shoulder exercises reduced the likelihood of developing lymphoedema , the studies did not provide a clear result .","Při posuzování , zda brzy nebo pozdě rameno cvičení snižuje pravděpodobnost rozvoje lymfedém , studie neposkytly jasný výsledek .","Při hodnocení , zda včasné nebo pozdní cvičení snižuje pravděpodobnost vývoje lymfedému , studie nenabídly jasný výsledek .",0.220122,33,2,11,0,3,0,19,0
793,cs1,cs,Participants were adult trauma patients in both military and civilian settings .,Účastníci byli trauma dospělých pacientů v obou vojenské a civilní nastavení .,Účastníky studií byli dospělí traumatičtí pacienti z vojenského i civilního prostředí .,0.114988,16,1,5,0,3,2,6,0
249,cs1,cs,Try to keep the weight on your big toe and second toe .,Pokusit se udržet váhu na palec a ukazováček .,Pokusit se držet váhu na palci a druhém prstu .,0.227349,22,1,7,0,5,0,4,6
553,cs1,cs,"The abnormal cells of KS form purple , red , or brown patches , plaques or tumors on the skin .","Abnormální buňky KS formulář fialové , červené nebo hnědé skvrny , obrázky nebo nádory na kůži .","Abnormální buňky KS tvoří fialové , červené nebo hnědé skvrny , plaky nebo nádory na kůži .",0.667279,26,1,8,1,0,2,15,0
241,cs1,cs,Repeat up to 8 times .,Opakovat až do 8 krát .,Opakujte až osmkrát .,0.244462,8,1,4,0,2,0,2,0
233,cs1,cs,Progress to doing about 10 of these steps .,Se asi 10 z těchto kroků .,Takto postupně udělejte asi 10 kroků .,0.307394,14,1,2,3,0,3,4,2
721,cs1,cs,"The secondary outcomes were mortality rate , length of hospital stay , scar assessment , and adverse events : hyperglycaemia and septicaemia .","Sekundární výstupy byla úmrtnost , délka pobyt v nemocnici , jizva hodnocení a nežádoucí účinky : Hyperglykémie a septikémie .","Sekundárními výsledky byla mortalita , délka pobytu v nemocnici , hodnocení jizvy a nežádoucí účinky jako jsou hyperglykémie a septikémie .",0.224795,29,1,10,0,3,1,13,2
225,cs1,cs,"When practising heel - toe standing , make sure that you hold on to a chair or counter to start with .","Když se cvičením pata @-@ špička , ujistěte se , že máte na židle nebo v rozporu .","Při provádění stoje pata - špička dbejte na to , abyste se na začátku přidrželi židle nebo kuchyňské linky .",0.105539,27,1,5,4,5,6,7,0
217,cs1,cs,Hold on to a chair or counter to make sure your balance is good .,"Držte židle nebo v rozporu se ujistit , že váš zůstatek je .","Přidržte se židle nebo linky , abyste se ujistili , že máte dobrou rovnováhu .",0.147428,22,1,5,4,2,5,6,0
193,cs1,cs,Hold it for a count of 4 or 5 seconds .,Držte pro počet 4 nebo 5 sekund .,Takto vydržte 4 až 5 sekund .,0.315598,16,1,6,0,0,4,6,0
185,cs1,cs,Knee strengthening exercises will help you to maintain strength in the muscle at the front of your leg .,Koleno posílení cvičení vám pomůže udržet síly svalu v přední části nohy .,Cviky na posílení kolen Vám pomohu udržet sílu ve svalu v přední části nohy .,0.394803,28,1,10,0,6,3,9,0
713,cs1,cs,This breaking down of tissues into smaller molecules to release energy is called catabolism .,"Toto se tkání na menší molekuly , aby se nazývá katabolismu energie .",Tento rozklad tkání na menší molekuly za účelem uvolnění energie se nazývá katabolismus .,0.30149,22,1,2,6,1,2,9,2
681,cs1,cs,"Adverse effects directly associated with LIPUS and associated devices were found to be few and minor , and compliance with treatment was generally good .","Nežádoucí účinky přímo související s Lipus a přidružené zařízení bylo zjištěno , že je málo a menší a dodržování léčby byl obecně dobře .",Nežádoucích účinků přímo spojených s metodou LIPUS a doprovodnými zařízeními bylo zjištěno jen málo a byly mírné a dodržování léčby bylo obecně dobré .,0.14385,38,2,13,2,7,5,11,0
153,cs1,cs,This video explains how regular exercise can help to prevent falls .,"Toto video vysvětluje , jak pravidelné cvičení mohou pomoci zabránit .","Toto video vysvětluje , jak může pravidelné cvičení pomoci zabránit pádům .",0.482206,19,1,4,4,1,1,9,0
145,cs1,cs,You can search for classes and activities in your area ( external link ) through Active Scotland .,Můžete vyhledávat a činnosti ve vaší oblasti ( externí odkaz ) prostřednictvím služby Active ve Skotsku .,Lekce a aktivity ve Vaší oblasti si můžete vyhledat přes sdružení Aktivní Skotsko ( externí odkaz ) .,0.219575,22,1,6,2,1,1,12,0
649,cs1,cs,A range of study designs were eligible .,Rozsah návrhy studie byli vhodní .,Způsobilá byla řada konceptů studií .,0.220896,12,1,5,0,2,2,3,0
705,cs1,cs,"Compared with placebo , corticosteroids significantly increased complete or partial clinical resolution of phimosis ( 12 studies , 1395 participants : RR 2.45 , 95 % CI 1.84 to 3.26 ) .","Ve srovnání s placebem , kortikosteroidy významně zvýšené úplné nebo částečné vymizení klinických studií fimóza ( 12 , 1395 účastníků : RR 45 , 95 % interval spolehlivosti 0 , 84 , aby 3.26 ) .","Ve srovnání s placebem , kortikosteroidy významně zvýšily kompletní nebo částečný klinický ústup fimózy ( 12 studií , 1395 účastníků : RR 2,45 , 95 % CI 1,84 až 3,26 ) .",0.347448,28,1,5,5,4,3,11,0
129,cs1,cs,Balance exercise can help you to feel steadier on your feet by challenging your balance .,"Bilance může pomoci , aby se cítit klidnější na nohou , které výzvou .","Balanční cvičení Vám mohou pomoct cítit se jistější na nohou tím , že pracujete se svou rovnováhou .",0.108047,24,1,4,5,4,6,5,0
633,cs1,cs,Quality of life and liver decompensation were not reported in any of the trials .,Kvalita života a jaterní dekompenzace nebyly hlášeny žádné z klinických studií .,Kvalita života a jaterní dekompenzace nebyly vykázány v žádné z těchto klinických studií .,0.527712,23,1,8,1,0,2,12,0
617,cs1,cs,Trial without catheter was performed after treatment with the drug for one to three days in seven trials and for eight and 32 days in two other trials respectively .,Řízení bez katetru byla provedena po léčbě přípravkem léku po dobu jednoho až tří dnů v sedmi studiích a po dobu osmi a 32 dnů ve dvou dalších studiích .,"Zkouška bez katétru byla provedena po léčbě daným lékem trvající jeden až tři dny v 7 klinických studiích a 8 , resp. 32 dnů v dalších dvou studiích .",0.178579,43,1,14,0,2,3,24,0
625,cs1,cs,One of the proposed strategies to treat the recurrence of chronic hepatitis C virus infection in these patients is using antiviral treatments .,Jedna z navržených strategie k léčbě opakování chronické infekce virem hepatitidy C u těchto pacientů používá antivirové léčby .,Jednou z navržených strategií jak léčit opakované chronické infekce virem hepatitidy C u těchto pacientů je použití antivirové léčby .,0.476383,34,1,12,1,3,1,17,0
105,cs1,cs,As we get older our appetites often decrease .,S přibývajícími roky naše chuť k jídlu často .,S přibývajícím věkem se často snižuje chuť k jídlu .,0.270365,12,2,2,2,0,1,7,0
17,cs1,cs,Your skin makes most of the vitamin D your bodies need from sunlight .,Vaše kůže tvoří většina vitaminu D těla je třeba před slunečním světlem .,"Vaše kůže tvoří většina vitaminu D , které tělo potřebuje , ze slunečního záření .",0.383347,22,1,6,3,5,2,6,0
609,cs1,cs,Further research is needed to answer these questions .,Další výzkum je zapotřebí k odpovědi na tyto otázky .,"Je třeba dalšího výzkumu , který by na tyto otázky dovedl odpovědět .",0.183785,14,1,5,0,3,0,5,1
601,cs1,cs,It is believed that their relaxing effect on the prostate may also increase the chance to void again after catheter removal .,"Má se za to , že jejich relaxační účinek na prostaty může také zvýšit možnost neplatné znovu po odstranění katetru .","Předpokládá se , že jejich uvolňující účinek na prostatu může také zvýšit možnost opět se po vyjmutí katétru vyprazdňovat .",0.253762,31,1,5,5,1,4,16,0
697,cs1,cs,"More recently , creams and ointments containing corticosteroids ( drugs that reduce inflammation limit or stop immune system activity ) that are applied for four to eight weeks have shown promising results .","V nedávné době , krémy a masti obsahující kortikosteroidy ( léky , které snižují zánět omezit nebo zastavit činnost imunitního systému ) , které jsou použity čtyři až osm týdnů ukázaly slibné výsledky .","V poslední době ukazují slibné výsledky krémy a masti obsahující kortikosteroidy ( léky , které tlumí záněty a omezují nebo zastavují činnost imunitního systému ) , které se aplikují po dobu 4 až 8 týdnů .",0.405996,49,1,18,1,5,1,22,2
81,cs1,cs,Think you might have hearing loss ?,"Si myslíte , že byste mohla ztráta sluchu .","Myslíte si , že byste mohli mít ztrátu sluchu ?",0.248552,10,1,4,0,4,1,1,0
585,cs1,cs,Evaluation of a wide range of outcomes should be considered when this legislation is introduced .,"Hodnocení širokou škálu výsledky by mělo být zváženo , když je zaveden .","Když se zavádí tato legislativa , je nutné zvážit vyhodnocení celé řady výsledků .",0.105183,23,1,4,4,6,3,6,0
97,cs1,cs,Eating some of these foods at each meal and snack times will prevent you from feeling lightheaded and dizzy .,Jíst některé z těchto potravin při každém jídle a krát zabrání pocit slabosti a závrať .,"Když budete při každém hlavním jídle i svačině jíst některé z těchto potravin , zabráníte tak pocitu točení hlavy a závratě .",0.185022,31,1,10,2,4,4,11,0
65,cs1,cs,NHS eye tests are free to all UK residents in Scotland .,NHS oční testy na všechny obyvatele UK ve Skotsku .,Pro všechny obyvatele Spojeného království ve Skotsku je oční vyšetření v rámci státní zdravotní péče zdarma .,0.112685,18,1,4,3,0,3,8,0
769,cs1,cs,Routine drain use after an emergency open appendectomy may delay hospital discharge for patients with complicated appendicitis .,Rutina kanálu po použití urgentní otevřené operaci může zpozdit propuštění z nemocnice pro pacienty s komplikovaná apendicitida .,Rutinní používání drénu po náhlé otevřené apendektomii může oddálit propuštění z nemocnice pro pacienty s komplikovaným zánětem slepého střeva .,0.308844,25,1,7,1,6,3,8,0
569,cs1,cs,"Compulsory community treatment ( CCT ) for people with severe mental health problems is used in many countries , including Australia , Israel , New Zealand , the United Kingdom , and the United States .","Povinné komunity léčby ( CCT ) pro osoby s vážnými duševními problémy se používá v mnoha zemích , včetně Austrálie , Izrael , Nový Zéland , Spojené království a Spojených států .","Povinná léčba v komunitě ( Compulsory Community Treatment - CCT ) pro osoby se závažnými poruchami duševního zdraví se využívá v mnoha zemích , včetně Austrálie , Izraele , Nového Zélandu , Velké Británie a Spojených států amerických .",0.272341,38,1,9,1,8,0,14,6
521,cs1,cs,A coronary angioplasty may not be technically possible or the best treatment for you depending on your circumstances .,Koronární angioplastika nesmí být technicky možné nebo nejlepší léčbu pro Vás v závislosti na Vaší situaci .,"Může se stát , že v závislosti na Vašich okolnostech nepůjde koronární angioplastika nebo léčba , která je pro vás nejlepší , technicky provést .",0.105604,27,1,9,0,3,2,13,0
49,cs1,cs,The shells should cover your hips and absorb or divert the impact of a fall to prevent a broken hip .,"Zásobník by mělo zahrnovat kyčle a absorbovat nebo dopad pádu , aby se zabránilo zlomenina kyčle .","Výztuže by Vám měly zakrývat kyčle a zachytit nebo odchýlit následky pádu , aby se zabránilo zlomení kyčle .",0.304291,30,3,7,2,2,4,12,3
689,cs1,cs,"In Chinese philosophical and medical theory , it results from Yang deficiency .","Čínské filozofické a lékařské teorie , vyplývá z yangxu .",V čínské filozofické a lékařské teorii jde o důsledek nedostatku jang .,0.203114,16,1,3,2,1,3,7,0
545,cs1,cs,Such infections can be life - threatening .,Tyto infekce mohou být život ohrožující .,Tyto infekce mohou představovat ohrožení života .,0.365555,11,1,5,0,0,2,4,0
785,cs1,cs,This evidence strongly suggests that at the moment these tests should only be used for research .,"Důkazy silně naznačuje , že v okamžiku , kdy se tyto testy by měly být použity pouze pro výzkum .","Tyto důkazy silně svědčí pro to , aby v současnosti tyto testy byly používány pouze pro výzkum .",0.213777,24,1,7,1,1,2,12,1
537,cs1,cs,"Pooling results according to one of these characteristics still leaves highly heterogeneous groups , and we could not justify meta - analysis .","Výsledky sloučení podle jednoho z těchto vlastností stále velmi různorodá skupin , a odůvodnit meta- analýza .",Výsledky sloučení podle jedné z těchto charakteristik stále ponechávají ve hře vysoce různorodé skupiny a metaanalýzu jsme nemohli zdůvodnit .,0.148323,30,2,6,4,3,7,10,0
23,cs1,cs,Swimming and hydrotherapy can also be relaxing and help relieve pain in people with osteoporosis or fractures .,Plavání a hydroterapie lze také uvolňující a pomohl při úlevě od bolesti u lidí s osteoporózou nebo zlomeniny .,Uvolňující může být také plavání a hydroterapie a u lidí s osteoporózou nebo zlomeninami mohou pomáhat zmírnit bolesti .,0.293597,26,1,7,1,2,2,12,2
21,cs1,cs,To maintain healthy bones you need to keep active and do plenty of weight - bearing and muscle - strengthening exercise .,"K udržení zdravé kosti , musíte mít aktivní a na hmotnosti a cvičení svalů posílení .",K udržení zdravých kostí musíte zůstat aktivní a provádět hodně cvičení s vlastní váhou a cvičení na posílení svalů .,0.132599,28,1,7,4,3,5,9,0
19,cs1,cs,"For most people , normal levels built up in the summer will be enough to last through the winter .","Pro většinu lidí , normální hladiny v létě , bude na zimu .","U většiny lidí normální hladiny , které si vytvořili v létě , vydrží po celou zimu .",0.186728,28,1,3,7,3,6,6,3
529,cs1,cs,"Overall , even the most effective interventions did not lead to large improvements .","Celkově lze říci , že i nejúčinnější intervencí nevedla k velké zlepšení .","Celkově lze říci , že ani ta nejúčinnější opatření nevedla k velkému zlepšení .",0.410062,17,1,5,0,5,1,6,0
15,cs1,cs,"A serving is a small matchbox size piece of cheese , one medium low - fat yogurt or a glass of milk .","Slouží jako je malá velikost krabičku kus sýra , jedno médium nízkotučným jogurtem nebo sklenici mléka .","Porce je kousek sýra velikosti malé krabičky od zápalek , jeden středně velký nízkotučný jogurt nebo sklenice mléka .",0.104461,31,1,4,6,10,3,6,2
13,cs1,cs,Try eating a smaller piece of a stronger flavour cheese rather than a large piece of a milder cheese .,"Zkuste jíst menší část větší chuť sýra , spíše než velký kus mírnější .",Zkuste si dát menší kousek sýra s výraznějším aroma než velký kus jemnějšího sýra .,0.18216,28,1,9,1,3,2,13,0
9,cs1,cs,"Dairy foods - such as milk , yoghurt and cheese - are good sources of calcium .","Mléčné výrobky , jako jsou mléko , jogurt a sýr - jsou zdroje vápníku .","Mléčné výrobky - například mléko , jogurt a sýr - jsou dobrým zdrojem vápníku .",0.521874,19,1,6,1,0,1,11,0
7,cs1,cs,"As your body cannot produce calcium , you absorb it from the food you eat .","Jak se vaše tělo není schopno vytvářet vápníku , absorpci z jídla .","Jelikož tělo si neumí vápník vytvořit , vstřebáváte ho z potravy , kterou jíte .",0.102983,20,2,3,2,2,5,6,2
-1229,pl1,pl,"In people who have had atrial fibrillation for more than two days , cardioversion is associated with an increased risk of clot formation .","U osób , u których migotanie przedsionków więcej niż dwa dni , kardiowersji jest związana ze zwiększonym ryzykiem wystąpienia skrzepów .","U osób , u których migotanie przedsionków trwa dłużej niż dwa dni , kardiowersja jest związana ze zwiększonym ryzykiem powstania skrzepu .",0.568439,34,1,3,9,2,10,10,0
-1477,pl1,pl,Activities lasting for 10 minutes or more are of more benefit .,Działania trwający przez 10 minut lub więcej są bardziej korzystne .,Aktywność trwająca 10 lub więcej minut daje więcej korzyści .,0.178275,17,1,5,1,1,0,10,0
-1285,pl1,pl,Some people with atrial fibrillation have no symptoms and are completely unaware that their heart rate is irregular .,"Niektórzy z migotania przedsionków żadnych objawów i są całkowicie nieświadomi , że ich częstość akcji serca , jest nieprawidłowa .","Niektórzy cierpiący na migotanie przedsionków nie mają żadnych objawów i w ogóle nie zdają sobie sprawy z tego , że ich częstość akcji serca jest nieprawidłowa .",0.29614,26,2,2,6,2,5,11,0
-1349,pl1,pl,"Bring your heels down , turn towards your support then turn around and go in the opposite direction .","Przynieś piętach , potem przekręcić w stronę swojego poparcia odwrócić i iść w przeciwnym kierunku .","Połóż pięty na podłodze , odwróć się do swojego podparcia , po czym obróć się w przeciwnym kierunku .",0.193063,25,4,3,5,4,5,8,0
-1413,pl1,pl,"with or without an ankle weight , slowly extend your leg in front of you","Z lub bez kostce wagi , powoli rozszerzyć nogi przed tobą","z lub bez obciążników na kostki , otwieraj powoli nogi przed sobą",0.187227,19,1,4,4,1,4,6,0
-1485,pl1,pl,"At any age , regular exercise helps to strengthen muscles and can improve your balance , stamina and suppleness , reducing your risk of falling and experiencing a serious injury if you do .","W każdym wieku , regularne ćwiczenia pomaga wzmocnić mięśnie i może poprawić równowagę , wytrzymałość i suppleness , zmniejszając ryzyko upadku i doświadcza poważnych szkód .","W każdym wieku , regularne wykonywanie ćwiczeń przyczynia się do wzmocnienia siły mięśni i poprawy równowagi , wytrzymałości i gibkości , zmniejszając ryzyko upadku i poważnej kontuzji .",0.30135,44,6,5,9,3,6,21,0
-1213,pl1,pl,"However , the risk depends on a number of factors , including age , whether you have high blood pressure , heart failure , diabetes and a previous history of blood clots .","Jednakże ryzyka zależy od szeregu czynników , takich jak wiek , wysokie ciśnienie krwi , niewydolność serca , cukrzyca w wywiadzie skrzepów krwi .","Jednak ryzyko zależy od wielu czynników , w tym od wieku , wysokiego ciśnienia krwi , niewydolności serca , cukrzycy i wcześniejszego występowania zakrzepów krwi .",0.116481,41,6,7,7,2,9,16,0
-1493,pl1,pl,"If this continues to be a problem for you , ask your GP if a referral to a dietician would be helpful .","Jeśli ta nadal stanowi problem , należy poprosić lekarza , jeśli odesłanie do dietetyczki byłyby pomocne .","Jeśli to nadal stanowi problem , należy zapytać lekarza o ewentualne skierowanie do dietetyka .",0.300645,31,2,3,7,1,12,8,0
-1277,pl1,pl,A blood clot passing up to the arteries supplying the brain may cause a stroke .,Zakrzep przechodzi do naczyń krwionośnych zaopatrujących mózg może spowodować udar .,Zakrzep krwi przenikający do naczyń krwionośnych zaopatrujących mózg może spowodować jego udar .,0.572446,24,1,5,6,0,4,9,0
-1341,pl1,pl,Learning to manage your medication well and understanding how they affect you are an important part of falls prevention .,"Uczenie się do zarządzania leki i zrozumienia , w jaki sposób wpływają one na ciebie są ważną częścią spada profilaktyki .","Nauczenie się jak przyjmować leki i wiedza jak one wpływają na nas , stanowi ważną część zapobiegania upadkom .",0.103312,28,1,2,7,1,8,10,0
-1405,pl1,pl,Strong ankles are important as they 're first thing that keeps us upright .,"Silne kostki są ważne , ponieważ oni pierwszą rzeczą , która utrzymuje nas w pozycji pionowej .","Silne kostki są ważne , ponieważ są pierwszą rzeczą , która trzyma nas w pozycji pionowej .",0.667279,18,2,3,2,2,1,10,0
-1501,pl1,pl,Aim for 2 to 3 portions every day .,Celem przez 2 do 3 porcje dziennie .,Spożywaj 2 do 3 porcji każdego dnia .,0.315598,14,1,2,3,1,3,4,1
-1205,pl1,pl,How is blood pressure measured ?,Jest ciśnienie krwi mierzone ?,W jaki sposób mierzy się ciśnienie krwi ?,0.211895,8,1,1,2,0,1,4,0
-1509,pl1,pl,It also shows the proportions of each food group that you should eat to have a well-balanced and healthy diet .,"Pokazuje to również proporcji każdej grupy żywności , które powinno się jeść , aby wyważonej i zdrowej diety .","Ponadto , pokazuje proporcje pokarmu z każdej grupy , którą należy spożyć w celu zachowania zdrowej i zrównoważonej diety .",0.117114,31,3,5,6,3,6,11,0
-1269,pl1,pl,"The exact cause of atrial fibrillation ( AF ) is unknown , but it becomes more common with age and affects certain groups of people more than others .","Dokładna przyczyna migotania przedsionków ( AF ) jest nieznany , ale to staje się coraz częstsze wraz z wiekiem i wpływa na pewnych grup ludzi bardziej niż inni .","Dokładna przyczyna migotania przedsionków ( AF ) nie jest znana , ale choroba ta pojawia się częściej z wiekiem i dotyka pewnych grup osób bardziej niż innych .",0.33617,36,3,8,5,4,2,17,0
-1333,pl1,pl,"If your medication changes , remember to update your planner .","Jeśli leki zmian , pamiętasz aktualizacji swoich planów .","Jeśli lista twoich leków zmieni się , pamiętaj o aktualizacji swojego planu .",0.113793,15,2,0,6,1,5,3,0
-1397,pl1,pl,"You can do this anywhere in your home , but make sure you 've got a solid chair .","Można to robić gdziekolwiek w domu , ale również upewnić się , że masz solidne krzesło .","Można to ćwiczenie wykonywać w dowolnym miejscu w domu , upewniając się przy tym , że krzesło jest solidne .",0.168528,22,2,5,2,0,4,11,0
-1461,pl1,pl,Exercising with others in a class can be fun as well as being good for you health .,Korzystanie z innymi w klasie może być zabawą także dobre dla zdrowia .,"Ćwiczenie z innymi osobami w grupie może być świetną zabawą , a także może przynosić korzyści dla naszego zdrowia .",0.12074,22,2,5,3,1,3,10,0
-1517,pl1,pl,What positive things do you already do to look after your vision and hearing ?,"Co pozytywnych rzeczy , które już zrobili opiekować wzroku i słuchu ?",Co dobrego zrobiłeś aby zadbać o swój wzrok i słuch ?,0.123562,22,2,0,8,5,7,2,0
-1197,pl1,pl,"High blood pressure often causes no symptoms , or immediate problems .","Wysokie ciśnienie krwi powoduje żadnych objawów , lub najpilniejszych problemów .",Wysokie ciśnienie krwi często nie wywołuje żadnych objawów lub bezpośrednich dolegliwości .,0.247377,17,1,2,5,0,2,8,0
-1525,pl1,pl,"For example , height and depth can become difficult to judge , making stairs and stepping up kerbs and steps hazardous and causing difficulties when sitting on a chair or bed .","Na przykład , wysokości i głębokości może okazać się trudne do sędziego , schody i intensyfikacji krawężniki i kroki niebezpiecznych i powoduje trudności , siedząc na krzesła lub łóżka .","Na przykład , wysokość i głębokość mogą być trudne do oceny , sprawiając , że schodzenie po stopniach lub z progów staje się niebezpieczne i stwarzając trudności przy siadaniu na krzesło czy łóżko .",0.0982606,40,4,4,11,5,7,13,0
-1261,pl1,pl,"Small stickers called electrodes are attached to your arms , legs and chest and connected by wires to an ECG machine .","Nazywa małe naklejki elektrody są przymocowane do twoich ramion , nóg i klatki piersiowej i połączone z przewodami respirator .","Małe naklejki zwane elektrodami są umieszczane na rękach , nogach i klatce piersiowej i podłączone kablami do maszyny EKG .",0.105803,30,2,4,6,2,4,14,0
-1325,pl1,pl,Use your own supply and never take medication prescribed for someone else .,Własne podaży i nigdy nie należy przyjmować leki przepisane na kogoś innego .,Zażywaj leki z własnego zapasu i nigdy nie przyjmuj leków przepisanych komuś innemu .,0.182183,18,2,5,3,2,4,4,0
-1389,pl1,pl,"These exercises will help to improve your confidence , muscle strength and balance .","Te ćwiczenia pomogą poprawić swoją wiarę , siłę mięśniową i równowagi .","Ćwiczenia te przyczynią się do poprawy pewności siebie , siły mięśni i równowagi .",0.173089,19,1,2,5,1,4,7,0
-1533,pl1,pl,What is diabetic retinopathy screening ?,Co to jest retinopatia cukrzycowa badania ?,Czym jest badanie retinopatii cukrzycowej ?,0.205567,7,1,1,3,1,2,0,0
-1541,pl1,pl,"Changes can occur gradually over time , which you may not notice until there 's a significant deterioration .","Zmiany mogą wystąpić stopniowo , które mogą nie zauważyć , dopóki nie ma znacznego pogorszenia .",Zmiany mogą pojawić się stopniowo na przestrzeni czasu i możesz je dopiero zauważyć przy poważnym pogorszeniu wzroku .,0.106246,20,3,3,4,2,0,11,0
-1253,pl1,pl,"An echocardiogram , sometimes called an echo , is an ultrasound scan of the heart .","Echokardiogram , czasami echo , jest USG serca .","Echokardiogram , czasami zwany Echem , jest badaniem USG serca .",0.339048,20,1,2,5,0,6,7,0
-1245,pl1,pl,Some people with atrial fibrillation may need more than one anti-arrhythmic medicine to control it .,Niektórzy z migotania przedsionków mogą potrzebować więcej niż jednego leku przeciw arytmii do kontrolowania .,"Niektóre osoby cierpiące na migotanie przedsionków mogą potrzebować więcej niż jednego leku antyarytmicznego , aby kontrolować chorobę .",0.37341,23,2,2,6,0,7,8,0
-1317,pl1,pl,"These changes can contribute to your risk of falling , increasing the likelihood of a trip or loss of balance .","Zmiany te mogą przyczyniać się do ryzyka przewrócenia się , zwiększenie prawdopodobieństwa podróży lub utrata równowagi .","Zmiany te mogą przyczyniać się do ryzyka upadku , zwiększając prawdopodobieństwo potknięcia się lub utraty równowagi .",0.454,34,3,2,2,0,5,4,21
-1381,pl1,pl,Hold on to a chair or counter for support .,Trzymaj się do krzesła lub przeciwdziałanie wsparcia .,Przytrzymaj się krzesła lub blatu .,0.239803,16,2,3,4,0,3,4,2
-1421,pl1,pl,You will need support when doing these exercises so find something in your house that 's safe and secure for you to hold on to .,"Będziecie potrzebowali wsparcia , kiedy te ćwiczenia więc znaleźć coś w swoim domu , która jest bezpieczny dla was zachować .","Będziesz potrzebować podparcia przy wykonywaniu tych ćwiczeń , więc znajdź coś w domu , co jest bezpieczne , aby się tego przytrzymać .",0.101245,36,5,5,8,4,7,12,0
-1573,pl1,pl,Examples of high impact exercises include high-impact aerobics and jogging or running .,Przykłady obejmują wywiera duży wpływ wysokiej aerobiku i jogging lub .,Przykładami ćwiczeń intensywnych jest intensywny aerobik i bieganie .,0.12606,19,1,1,6,2,7,3,0
-1221,pl1,pl,A pacemaker provides beats where your heart is not supplying its own .,"Rozrusznika stanowi , gdzie bije serce nie jest dostarczanie własnych .",Rozrusznik wywołuje bicie serca w przypadku gdy serce nie dostarcza własnego .,0.147091,19,2,2,5,1,6,5,0
-1429,pl1,pl,"If you have to occasionally hold on or put a foot down , but only occasionally , you can start on Level 2","Jeśli okazjonalnie trzymaj lub 30 , ale jedynie sporadycznie , możesz zacząć na poziomie 2","Jeśli przytrzymujesz się lub odstawiasz stopę na podłogę , ale tylko od czas do czasu , zacznij od Poziomu 2",0.0991276,26,3,4,6,0,5,10,1
-1309,pl1,pl,You may need to re-arrange furniture and other obstacles .,Może zajść konieczność ponownego zarządzenia mebli i innych przeszkód .,Może być konieczne przemeblowanie i przestawienie innych przeszkód .,0.259654,13,1,0,4,0,5,4,0
-1373,pl1,pl,Heel-toe walking builds on heel-toe standing by including a movement forward .,Pięta @-@ palce chodzenia opiera pięta @-@ palce w gotowości obejmujący ruch naprzód .,Chodzenie pięta @-@ palce jest rozszerzeniem ćwiczenia stawania z pięt na palce obejmującym ruch do przodu .,0.152726,14,3,0,7,0,6,1,0
-1437,pl1,pl,"Always think about your balance , do n't be overconfident .","Zawsze myślę o równowagę , nie bądź zuchwały .","Zawsze myśl o swojej równowadze , nie należy być zbyt pewnym siebie .",0.141634,15,2,0,4,2,2,5,2
-1565,pl1,pl,Smoking affects how well the bone building cells in your body work .,Palenie wpływa na ile skutecznie budowania kości komórek w organizmie .,"Palenie ma wpływ na to , jak dobrze komórki budujące kości pracują w naszym organizmie",0.10421,17,2,2,5,2,2,6,0
-1445,pl1,pl,This video will show you how to test your balance to find out where to start .,"To nagranie pokaże , jak test równowagę , aby dowiedzieć się , gdzie zacząć .","To nagranie wideo pokaże , jak przetestować swoją równowagę , aby wiedzieć od czego zacząć .",0.252278,23,3,5,4,0,4,10,0
