sequence_id	sent_id	system_id	annot_id	ucca_annot_id	lang	timestamp	source	target	reference	align	bleu	ucca_node_count	ucca_H	mteval_A	mteval_B	mteval_O	mteval_R	mteval_G	mteval_M
118	-661	PBMT	pl_all5	lexi1	pl	2016-10-22 18:53:07.377792	One of the proposed strategies to treat the recurrence of chronic hepatitis C virus infection in these patients is using antiviral treatments .	Jedna z proponowanych strategii leczenia ponownego wystąpienia przewlekłego zakażenia wirusem zapalenia wątroby typu C u tych pacjentów jest przy użyciu lekami przeciwwirusowymi .			0.0	34	1	11	2	1	5	15	0
117	-662	PBMT	pl_all5	barry1	pl	2016-10-22 18:47:33.072727	Large , well - designed controlled trials , which use the recommendations set out in the CONSORT statement , and include clinically important outcome measures , are required .	Duże , dobrze kontrolowanych badań klinicznych , których stosowanie się do zaleceń przedstawionych w małżonka stwierdzenie , i obejmują klinicznie istotne wyniki , środki są wymagane .			0.0	36	1	7	7	3	9	10	0
116	-663	PBMT	pl_all5	ondrej1	pl	2016-10-22 18:41:40.349589	The need for further surgery , cost effectiveness and recommended duration of alpha blocker treatment after successful trial without catheter remain unknown as these were not reported by any trial .	Zapotrzebowanie na dalsze operacji , opłacalności i zalecany czas trwania blokującymi receptory α- adrenergiczne leczenie po udanych prób bez cewnik pozostają nieznane , jako że nie były zgłaszane przez proces .			0.0	44	2	9	6	5	13	11	0
115	-664	PBMT	pl_all5	omri1	pl	2016-10-22 18:33:11.008159	There was some evidence to suggest that alpha blockers increase the success rates of trial without catheter , and the incidence of adverse effects was low .	Nie było dowodów sugerujących , że alfa- adrenolityki zwiększenia skuteczności leczenia z badania klinicznego bez cewnika , i częstość występowania działań niepożądanych była niska .			0.0	32	3	7	3	4	9	9	0
114	-665	PBMT	pl_all5	lexi1	pl	2016-10-22 15:58:49.852689	Trial without catheter was performed after treatment with the drug for one to three days in seven trials and for eight and 32 days in two other trials respectively .	Proces bez cewnik została przeprowadzona po zastosowaniu leku dla jednego do trzech dni w siedmiu badaniach i przez 8 i 32 dni w dwóch innych badaniach .			0.0	43	1	13	1	1	6	22	0
113	-666	PBMT	pl_all5	barry1	pl	2016-10-22 15:50:33.031310	Quality of evidence of the critical outcomes was assessed by adopting the GRADE approach .	Jakość dowodów na istnienie kluczowe wyniki były oceniane poprzez przyjęcie STOPIEŃ podejścia .			0.0	22	2	6	2	3	5	6	0
112	-667	PBMT	pl_all5	ondrej1	pl	2016-10-22 15:43:46.353789	Any disagreement about trial selection and inclusion was resolved by discussion .	Wszelkie porozumienia o procesu doboru i włączenia było rozwiązane przez dyskusji .			0.0	18	1	7	0	0	7	4	0
110	-669	PBMT	pl_all5	lexi1	pl	2016-10-22 15:37:43.209993	Further research is needed to answer these questions .	Konieczne są dalsze badania do odpowiedzi na te pytania .			0.0	14	1	5	1	0	3	5	0
109	-670	PBMT	pl_all5	barry1	pl	2016-10-22 15:36:24.991748	They included retrograde ejaculation , dizziness , low blood pressure , fainting , sleepiness , feeling unwell and headache .	Obejmują one wsteczna ejakulacja , zawroty głowy , niskie ciśnienie krwi , omdlenia , senność , złe samopoczucie i bóle głowy .			0.0	22	1	8	0	1	2	11	0
108	-671	PBMT	pl_all5	ondrej1	pl	2016-10-22 15:31:56.764312	Their results were similar except for doxazosin which did not seem to make a significant difference .	Ich wyniki były podobne , z wyjątkiem doksazosyna , która nie wydaje się , aby znaczącej różnicy .			0.0	21	2	6	2	1	3	9	0
106	-673	PBMT	pl_all5	lexi1	pl	2016-10-22 13:35:21.340745	It is believed that their relaxing effect on the prostate may also increase the chance to void again after catheter removal .	Uważa się , że ich złagodzenia wpływu na prostaty może również zwiększać możliwość pustka ponownie po usunięciu cewnika .			0.0	31	1	9	1	4	2	15	0
105	-674	PBMT	pl_all5	barry1	pl	2016-10-22 13:31:51.257149	Catheters are associated with risks such as infection and can harm quality of life .	Cewniki są związane z ryzykiem , takich jak zakażenie i może zaszkodzić jakości życia .			0.0	21	2	7	1	3	4	6	0
104	-675	PBMT	pl_all5	ondrej1	pl	2016-10-22 13:30:05.870814	Once the catheter is removed , some men fail to pass urine again and need to be re - catheterised .	Po usunięciu cewnika , niektórzy ludzie nie oddawanie moczu ponownie i muszą zostać ponownie catheterised .			0.0	29	4	10	2	0	5	12	0
103	-676	PBMT	pl_all5	omri1	pl	2016-10-22 13:27:51.921249	Acute urinary retention in men is a medical emergency characterised by the sudden and often painful inability to pass urine .	Ostra zatrzymanie moczu u mężczyzn jest stanem zagrożenia życia , charakteryzującą się nagle i często bolesne niemożność oddania moczu .			0.0	28	2	8	0	5	6	9	0
102	-677	PBMT	pl_all5	lexi1	pl	2016-10-22 13:24:22.888210	When we performed subgroup analysis separately for trials with amoxicillin only and amoxicillin / clavulanate only , it showed that all important outcomes were comparable between once or twice daily groups and the three times daily group .	Kiedy przeprowadzona analiza podgrup oddzielnie dla badań klinicznych z amoksycyliną tylko i amoksycyliną / kwas klawulanowy tylko , to wykazało , że wszystkie istotne wyniki były porównywalne pomiędzy grupami raz lub dwa razy na dobę i trzy razy na dobę .			0.0	56	2	18	4	3	3	28	0
101	-678	PBMT	pl_all5	barry1	pl	2016-10-22 13:05:08.991541	Acute otitis media ( AOM ) is a common problem in children , for which amoxicillin , with or without clavulanate , is frequently prescribed as a treatment of choice .	Ostre zapalenie ucha środkowego ( OZUŚ ) jest wspólnym problem u dzieci , dla których amoksycylina , z lub bez kwas klawulanowy , często jest przepisywany jako leczenie z wyboru .			0.0	37	2	9	4	6	5	13	0
100	-679	PBMT	pl_all5	ondrej1	pl	2016-10-22 01:00:41.602515	Participants were aged 12 years or younger with AOM .	Uczestnicy było w wieku 12 lat lub młodszych z OZUŚ .			0.0	16	1	7	0	1	2	6	0
99	-680	PBMT	pl_all5	omri1	pl	2016-10-22 00:57:57.040721	Acute middle ear infection ( acute otitis media ) is a very common disease in children and may cause pain and hearing loss .	Ostre zapalenie ucha środkowego ( ostre zapalenie ucha środkowego ) jest bardzo często występującą chorobę u dzieci i może powodować ból i utrata słuchu .			0.0	30	2	11	0	1	2	16	0
98	-681	PBMT	pl_all5	lexi1	pl	2016-10-22 00:55:35.144489	Evaluation of a wide range of outcomes should be considered when this legislation is introduced .	Ocena wyników w szerokim zakresie należy uwzględnić , gdy to prawodawstwo jest wprowadzony .			0.0	23	1	5	3	1	6	8	0
97	-682	PBMT	pl_all5	barry1	pl	2016-10-22 00:48:01.758793	The English study met three out of the seven criteria of The Cochrane Collaboration &apos;s tool for assessing risk of bias , the others only one , the majority being rated unclear .	Badanie w języku angielskim spełnione trzy z siedmiu kryteriów The Cochrane Collaboration jest narzędziem oceny ryzyka stronniczości , innych tylko jeden , w większości oceniany niejasne .			0.0	43	3	11	4	5	8	15	0
96	-683	PBMT	pl_all5	ondrej1	pl	2016-10-22 00:43:18.917332	Other than perceived coercion , no adverse outcomes were reported .	Inne niż postrzegane przymus , nie obserwowano działań niepożądanych .			0.0	13	1	5	0	2	5	1	0
95	-684	PBMT	pl_all5	omri1	pl	2016-10-22 00:40:53.800831	Review authors independently selected studies , assessed their quality and extracted data .	Przegląd autorów , niezależnie od wybranej badań , ocenić ich jakości i danych .			0.0	17	3	4	2	3	6	2	0
94	-685	PBMT	pl_all5	lexi1	pl	2016-10-22 00:38:59.579236	We obtained all references of identified studies and contacted authors where necessary .	Uzyskaliśmy wszystkie odniesienia stwierdzonych w badaniach i skontaktować się z autorów , jeżeli jest to konieczne .			0.0	18	2	5	1	3	6	3	0
93	-686	PBMT	pl_all5	barry1	pl	2016-10-22 00:35:59.130748	However , there is very limited information available , all results are based on three relatively small trials of low to medium quality , making it difficult to draw firm conclusions , so further research into the effects of different types of compulsory community treatment is much needed .	Jednakże , istnieje bardzo ograniczone dostępne informacje , wszystkie wyniki są oparte na trzech badaniach stosunkowo małych o niskiej do średniej jakości , co utrudnia wyciągnięcie jednoznacznych wniosków , więc dalszych badań nad oddziaływaniem różnych rodzajów społeczności przymusowe leczenie jest bardzo potrzebne .			0.0	64	4	16	5	7	9	27	0
92	-687	PBMT	pl_all5	ondrej1	pl	2016-10-22 00:04:51.906523	People receiving CCT were less likely to be victims of violent or non - violent crime .	U osób otrzymujących CCT były mniej prawdopodobne , aby być ofiary przemocy lub napady .			0.0	23	1	7	2	1	7	6	0
91	-688	PBMT	pl_all5	omri1	pl	2016-10-21 23:47:02.844093	Update searches for randomised trials were run in 2012 and 2013 and this review now includes three trials with a total of 752 people .	Aktualizacja szuka randomizowane badania były prowadzone w 2012 i 2013 r . , a obecnie przegląd ten obejmuje trzy badania kliniczne z łącznej liczby 752 osób .			0.0	35	2	11	2	2	5	15	0
90	-689	PBMT	pl_all5	lexi1	pl	2016-10-21 23:40:26.300064	Compulsory community treatment ( CCT ) for people with severe mental health problems is used in many countries , including Australia , Israel , New Zealand , the United Kingdom , and the United States .	Przymusowe leczenie społeczności ( WTC ) dla osób z ciężkimi zaburzeniami psychicznymi jest stosowany w wielu krajach , w tym w Australii , Izrael , Nowej Zelandii , Wielka Brytania , a w Stanach Zjednoczonych .			0.0	38	1	11	2	2	8	15	0
89	-690	PBMT	pl_all5	barry1	pl	2016-10-21 23:33:25.874984	The overall quality of evidence can be described as moderate quality .	Ogólna jakość dowodów można opisać jako umiarkowana jakość .			0.0	17	1	4	2	2	2	7	0
88	-691	PBMT	pl_all5	ondrej1	pl	2016-10-21 23:31:29.693770	However , this review was restricted to the subset of participants with severe Kaposi &apos;s sarcoma disease .	Jednakże , przegląd został ograniczony do podzbioru wszystkich uczestników z ciężką chorobą mięsaka Kaposiego .			0.0	25	1	6	3	1	6	9	0
87	-692	PBMT	pl_all5	omri1	pl	2016-10-21 23:23:20.889354	We included six randomised trials and three observational studies involving 792 HIV - infected adults with severe Kaposi &apos;s sarcoma .	My obejmowała sześciu randomizowanych badań klinicznych i trzech badań obserwacyjnych z udziałem 792 osób dorosłych zakażonych wirusem HIV z ciężkim mięsaka Kaposiego .			0.0	27	1	8	2	5	4	8	0
86	-693	PBMT	pl_all5	lexi1	pl	2016-10-21 19:25:00.031426	Two review authors assessed the studies independently and extracted outcome data .	Przegląd dwóch autorów ocenione w badaniach niezależnie i w wyniku danych .			0.0	17	2	1	5	0	7	4	0
85	-694	PBMT	pl_all5	barry1	pl	2016-10-21 19:21:30.974249	Since the introduction of highly active antiretroviral therapy ( HAART ) , there has been a decline in its incidence .	Od czasu wprowadzenia wysoce aktywnej terapii przeciwretrowirusowej ( HAART ) , odnotowano spadek w częstości .			0.0	24	2	9	0	3	1	11	0
84	-696	PBMT	pl_all5	omri1	pl	2016-10-21 19:17:35.331849	Of the nine included studies , seven included patients with a mix of mild to moderate ( T0 ) Kaposi &apos;s sarcoma and severe ( T1 ) Kaposi &apos;s sarcoma .	W dziewięciu badaniach obejmowały , 7 włączono pacjentów z z łagodną do umiarkowanej ( 70 ) mięsaka Kaposiego i ciężkim ( T1 ) mięsaka Kaposiego .			0.0	32	1	7	4	5	7	9	0
83	-697	PBMT	pl_all5	lexi1	pl	2016-10-20 18:55:49.101529	The abnormal cells of KS form purple , red , or brown patches , plaques or tumors on the skin .	W nieprawidłowych komórek KS postaci purpurowe , czerwone lub brązowe plamy , stwardnienie lub guzów na skórze .			0.0	26	1	8	1	4	4	9	0
82	-698	PBMT	pl_all5	barry1	pl	2016-10-20 18:51:01.939817	It is not clear whether there are any advantages of lipid - based formulations if conventional amphotericin B is administered under optimal circumstances , and their high cost prohibits routine use in most settings .	Nie jest jasne , czy istnieją jakiekolwiek korzyści z na bazie lipidów , jeśli konwencjonalną terapią amfoterycyną B jest podawany w ramach optymalnej okoliczności , a ich wysokie koszty zakazuje rutynowego stosowania w większości ustawienia .			0.0	37	3	11	1	7	5	13	0
81	-699	PBMT	pl_all5	ondrej1	pl	2016-10-20 18:47:36.692984	The two review authors independently assessed trial eligibility and risk of bias and abstracted data .	W dwóch przeglądu autorów niezależnej ocenie procesu kwalifikowalności i ryzyko stronniczości i roztargniony danych .			0.0	24	1	7	2	2	6	7	0
80	-700	PBMT	pl_all5	omri1	pl	2016-10-20 18:44:21.527380	To compare the benefits and harms of lipid soluble formulations of amphotericin B with conventional amphotericin B in cancer patients with neutropenia .	Porównanie korzyści i szkodzi rozpuszczalnych w postaci z amfoterycyną B z konwencjonalną terapią amfoterycyną B w przypadku pacjentów z neutropenią .			0.0	31	1	7	4	3	5	12	0
79	-701	PBMT	pl_all5	lexi1	pl	2016-10-20 18:29:27.181891	Such infections can be life - threatening .	Zakażenia takie mogą stanowić zagrożenie dla życia .			0.0	11	1	5	0	0	0	6	0
78	-702	PBMT	pl_all5	barry1	pl	2016-10-20 18:28:48.688061	This string can be used to acknowledge translators , your institution or funders , and to provide a contact address for queries in relation to the translation .	Ten sznurek może być stosowany do uznania tłumaczy , instytucji lub grantodawców , i przedstawić dane kontaktowe wątpliwości w odniesieniu do tłumaczenia .			0.0	39	1	13	1	5	6	14	0
77	-703	PBMT	pl_all5	ondrej1	pl	2016-10-20 18:24:51.182980	Current methods of improving medication adherence for chronic health problems are mostly complex and not very effective , so that the full benefits of treatment cannot be realized .	Obecne metody poprawy stosowanie się do zaleceń lekarskich na przewlekłe problemy zdrowotne są głównie złożone i niezbyt skuteczne w taki sposób , aby w pełni korzyści z leczenia nie może być zrealizowana .			0.0	40	2	11	3	4	8	14	0
76	-704	PBMT	pl_all5	omri1	pl	2016-10-20 18:16:59.499458	Studies were heterogeneous for patients , medical problems , treatment regimens , adherence interventions , and adherence and clinical outcome measurements , and most had high risk of bias .	Badania miały charakter heterogenny i dla pacjentów , problemy zdrowotne , schematów leczenia , przestrzegania terapii , i przestrzegania a wynikiem klinicznym pomiarów , a większość miała wysokie ryzyko stronniczości .			0.0	37	2	8	5	3	7	14	0
75	-705	PBMT	pl_all5	lexi1	pl	2016-10-20 16:43:46.646789	Pooling results according to one of these characteristics still leaves highly heterogeneous groups , and we could not justify meta - analysis .	Łączenie wyniki według jednego z tych cech nadal pozostaje bardzo heterogenicznych grup , i nie uzasadniają meta- analizy .			0.0	30	2	9	1	5	4	11	0
74	-706	PBMT	pl_all5	barry1	pl	2016-10-20 16:40:19.890880	The primary objective of this review is to assess the effects of interventions intended to enhance patient adherence to prescribed medications for medical conditions , on both medication adherence and clinical outcomes .	Głównym celem tego przeglądu jest ocena skutków działania mające na celu poprawę pacjent przestrzega przepisywanymi lekami dla stany kliniczne , zarówno na stosowanie się do zaleceń lekarskich i wyników klinicznych .			0.0	48	1	13	4	4	14	13	0
73	-707	PBMT	pl_all5	ondrej1	pl	2016-10-20 16:35:00.640721	People who are prescribed self administered medications typically take only about half their prescribed doses .	Osoby , które są przepisywane samodzielnego podawania leków z reguły przyjmować tylko o połowę zalecanej dawki .			0.0	24	1	8	1	2	4	9	0
72	-708	PBMT	pl_all5	omri1	pl	2016-10-20 16:31:13.821092	It is uncertain how medicine adherence can consistently be improved so that the full health benefits of medicines can be realized .	Nie ma pewności , w jaki sposób dawkowania leku konsekwentnie może ulec poprawie w taki sposób , aby w pełni korzyści dla zdrowia z lekami może być zrealizowana .			0.0	29	3	6	3	3	11	6	0
71	-709	PBMT	pl_all5	lexi1	pl	2016-10-20 16:12:12.642811	Overall , even the most effective interventions did not lead to large improvements .	Ogólnie rzecz biorąc , nawet najbardziej skuteczny interwencje nie prowadziło do znacznej poprawy .			0.0	17	1	5	0	3	3	6	0
70	-710	PBMT	pl_all5	barry1	pl	2016-10-20 16:10:45.527613	In the 17 studies of the highest quality , interventions were generally complex with several different ways to try to improve medicine adherence .	W badaniach 17 o najwyższej jakości , interwencje były na ogół złożone z kilku różnych sposobów , aby poprawić dawkowania leku .			0.0	31	1	6	3	2	4	16	0
69	-711	PBMT	pl_all5	ondrej1	pl	2016-10-20 16:03:57.908630	Instead , we provide the key features and findings of each study in tables , and we describe intervention effects in studies of the highest quality .	Zamiast tego , że kluczowe cechy i wyniki każdego badania w tabelach , i opisania działania interwencyjne w badaniach najwyższej jakości .			0.0	35	3	10	1	2	4	18	0
68	-712	PBMT	pl_all5	omri1	pl	2016-10-19 23:35:18.600061	Patients who are prescribed medicines take only about half of their doses and many stop treatment entirely .	U pacjentów , którzy są przepisywane leki tylko około połowy ich dawek i wielu przerwać leczenie w całości .			0.0	25	2	7	1	0	5	12	0
67	-713	PBMT	pl_all5	lexi1	pl	2016-10-19 23:31:33.605186	A coronary angioplasty may not be technically possible or the best treatment for you depending on your circumstances .	Angioplastyka wieńcowa może nie być technicznie możliwe lub leczenie będzie najbardziej odpowiednie w zależności od okoliczności .			0.0	27	1	6	3	2	8	8	0
66	-715	PBMT	pl_all5	ondrej1	pl	2016-10-19 23:28:38.997084	It doesn &apos;t involve making major incisions in the body and is considered as a minimally invasive form of treatment .	To nie dotyczy znacznych nacięcia w organizmie i jest uważane za mało inwazyjnego formę leczenia .			0.0	31	2	8	3	1	9	10	0
65	-716	PBMT	pl_all5	omri1	pl	2016-10-19 23:22:05.224984	How safe is a coronary angioplasty ?	O tym , jak bezpiecznie jest przezskórna interwencja wieńcowa ?			0.0	9	1	2	1	0	4	2	0
64	-717	PBMT	pl_all5	lexi1	pl	2016-10-19 23:21:11.614113	You &apos;ll normally be able to go home the day after a coronary angioplasty .	To zwykle do domu następnego dnia po angioplastyki wieńcowej .			0.0	21	1	2	5	2	6	6	0
63	-719	PBMT	pl_all5	ondrej1	pl	2016-10-19 23:17:50.098791	During an angioplasty , a flexible tube called a catheter with a small inflatable balloon is passed through your artery .	Podczas angioplastyki , giętka rurka o nazwie cewnik z niewielką nadmuchiwane balon jest przekazywana za pośrednictwem swojego tętnicy .			0.0	28	1	9	0	5	6	8	0
62	-720	PBMT	pl_all5	omri1	pl	2016-10-19 23:14:11.071305	Being as fit as you can be before the procedure can help your recovery from a coronary angioplasty .	Jest zdrów jak może być przed zabiegiem może pomóc z powrotu do angioplastyki wieńcowej .			0.0	24	3	3	4	2	7	8	0
61	-721	PBMT	pl_all5	lexi1	pl	2016-10-19 16:47:36.969601	While many cases of angina can be treated with medication , a coronary angioplasty may be required to restore the blood supply to the heart in severe cases .	Podczas gdy wiele przypadków dławica piersiowa , mogą być leczeni leków , angioplastyka wieńcowa może być wymagane w celu przywrócenia dopływu krwi do serca w ciężkich przypadkach .			0.0	40	2	10	3	3	8	16	0
60	-723	PBMT	pl_all5	ondrej1	pl	2016-10-19 16:42:48.875252	The table below indicates how much your health might be at risk , your ethnicity should also be taken into account .	Poniższa tabela wskazuje , ile stanu zdrowia pacjenta mogą być narażeni na ryzyko , pochodzenie etniczne również powinny być wzięte pod uwagę .			0.0	25	3	9	1	2	7	6	0
59	-724	PBMT	pl_all5	omri1	pl	2016-10-19 16:40:37.161763	However , eating some foods that are high in unsaturated fat can actually decrease your cholesterol level .	Jednakże , w niektórych rodzajów żywności , które są wysokie w tłuszcze nienasycone można zmniejszyć poziom cholesterolu .			0.0	23	1	5	2	0	9	7	0
58	-725	PBMT	pl_all5	lexi1	pl	2016-10-19 16:33:12.773684	Find out more about reducing your salt intake on the Chest Heart & Stroke Scotland website .	Więcej informacji na temat zmniejszając spożycie soli na stronie internetowej w klatce piersiowej Heart & Stroke Szkocji .			0.0	16	1	3	2	1	2	8	0
57	-727	PBMT	pl_all5	ondrej1	pl	2016-10-19 16:25:15.147912	Cases that are more serious may require dialysis ( a treatment where waste products are artificially removed from the body ) or a kidney transplant .	Przypadki , które są bardziej poważne mogą wymagać leczenia dializie ( w przypadku , gdy produkty odpadowe są sztucznie usunięty z organizmu ) lub po przeszczepieniu nerki .			0.0	40	3	13	3	8	2	14	0
56	-728	PBMT	pl_all5	omri1	pl	2016-10-19 16:19:24.244341	High blood pressure can damage the small blood vessels in your kidneys and stop them from working properly .	Wysokie ciśnienie krwi , może dojść do uszkodzenia małych naczyń krwionośnych w nerkach i nie będzie działał prawidłowo .			0.0	24	2	4	2	2	5	11	0
55	-729	PBMT	pl_all5	lexi1	pl	2016-10-19 16:16:09.472630	Stopping this medication suddenly will lead to serious side effects , such as a rise in blood pressure or chest pain caused by reduction in oxygen to your heart muscle ( angina ) .	Zatrzymanie tego leku nagle będzie prowadzić do poważnych działań niepożądanych , takich jak wzrost ciśnienia krwi lub ból w klatce piersiowej spowodowanym przez zmniejszenie ilości tlenu do mięśnia sercowego ( dławicy piersiowej ) .			0.0	47	1	18	0	5	3	21	0
54	-731	PBMT	pl_all5	ondrej1	pl	2016-10-19 02:04:18.964463	This reduces the pressure at which the blood is pumped out of your heart and around your body .	To zmniejsza ciśnienie , w którym znajduje się we krwi wypompowanej z serca i w organizmie .			0.0	26	2	7	3	0	6	10	0
53	-732	PBMT	pl_all5	omri1	pl	2016-10-18 13:19:09.914288	This is because beta - blockers have more potential side effects than the other medications that are used to treat high blood pressure .	Dzieje się tak , ponieważ beta- blokery więcej potencjalnych działań niepożądanych , niż w przypadku innych leków , które są stosowane w leczeniu wysokiego ciśnienia tętniczego krwi .			0.0	24	1	3	3	0	2	16	0
51	-735	PBMT	pl_all5	ondrej1	pl	2016-10-18 13:13:39.454121	A few people have reported that they could not get or maintain an erection while taking thiazide diuretics .	Kilka osób , że nie mogą się lub utrzymania erekcji podczas stosowania tiazydowych leków moczopędnych .			0.0	30	4	9	3	1	7	10	0
50	-736	PBMT	pl_all5	omri1	pl	2016-10-18 13:07:10.275745	They can also raise the level of sugar in your blood , which could lead to diabetes .	Mogą one również zwiększyć poziom cukru we krwi , co może prowadzić do cukrzycy .			0.0	24	2	8	0	0	1	15	0
49	-737	PBMT	pl_all5	lexi1	pl	2016-10-18 13:05:49.019555	Certain brands of calcium channel blocker may also cause constipation in some people .	Niektóre inne antagonisty kanału wapniowego może również powodować zaparcia w niektórych ludzi .			0.0	17	1	5	0	0	4	8	0
48	-739	PBMT	pl_all5	ondrej1	pl	2016-10-17 20:11:49.066206	Therefore , as with any prescribed medication always check with your GP or pharmacist before taking any &apos; over the counter &apos; medication in combination with those prescribed for you .	Dlatego , podobnie jak w przypadku jakichkolwiek leków zawsze należy skonsultować się z lekarzem lub farmaceutą przed podjęciem jakichkolwiek &quot; bez recepty &quot; leków w skojarzeniu z tymi przepisany .			0.0	38	2	8	4	5	6	15	0
47	-740	PBMT	pl_all5	omri1	pl	2016-10-16 15:00:20.576016	Most of these side effects should pass in a few days , although some people find that they continue to have a dry cough .	Większość z tych działań niepożądanych należy podać w ciągu kilku dni , chociaż u niektórych osób , że nadal będą mieć suchy kaszel .			0.0	30	2	7	1	3	8	11	0
46	-741	PBMT	pl_all5	lexi1	pl	2016-10-16 14:57:50.792190	Therefore , blood and urine tests may be carried out before you start taking ACE inhibitors to make sure that there are no pre - existing problems with your kidneys .	W związku z tym badania krwi i moczu może być przeprowadzone przed rozpoczęciem przyjmowania inhibitorów ACE , aby upewnić się , że nie istnieją żadne istniejące wcześniej problemy z nerkami .			0.0	41	2	13	1	7	5	15	0
45	-743	PBMT	pl_all5	ondrej1	pl	2016-10-16 14:53:31.260774	ACE inhibitors are most effective when there is a high amount of renin in the blood , so they are not as effective in treating black people with high blood pressure .	Inhibitory ACE są najbardziej skuteczny , gdy istnieje duże ilości reniny we krwi , więc nie są tak samo skuteczny w leczeniu osób rasy czarnej z wysokim ciśnieniem krwi .			0.0	45	5	16	0	5	5	19	0
44	-744	PBMT	pl_all5	omri1	pl	2016-10-16 14:46:32.890187	It is thought that this is because black people tend to have a lower level of renin in their blood .	Uważa się , że jest to , ponieważ czarne ludzie mają skłonność do obniżenia poziomu aktywności układu renina- w ich krwi .			0.0	29	3	5	4	2	12	6	0
43	-745	PBMT	pl_all5	lexi1	pl	2016-10-16 14:42:21.005038	Research has shown that different blood pressure lowering medications work better for different ethnic groups .	Badania wykazały , że różne leki obniżające ciśnienie krwi działa lepiej dla różnych grup etnicznych .			0.0	21	1	7	0	1	0	13	0
42	-747	PBMT	pl_all5	ondrej1	pl	2016-10-16 14:40:19.382123	You may need to take more than one type of medication to lower your blood pressure because a combination of treatments is sometimes needed to successfully treat the condition .	Może być konieczne , aby przyjmować więcej niż jeden rodzaj leków obniżających ciśnienie krwi , ponieważ czasami połączenie leków jest konieczne , aby skutecznie w leczeniu choroby .			0.0	49	7	18	2	2	6	21	0
41	-748	PBMT	pl_all5	omri1	pl	2016-10-16 14:35:04.855180	Find out more about how you can change your lifestyle to lower your blood pressure in our prevention section .	Więcej informacji na temat tego , w jaki sposób można zmienić styl życia w celu obniżenia ciśnienia tętniczego krwi w zapobieganiu .			0.0	26	2	6	2	3	8	7	0
40	-749	PBMT	pl_all5	lexi1	pl	2016-10-16 00:29:47.221402	There are seven main risk factors for developing a cardiovascular disease .	Istnieją siedem głównych czynników ryzyka rozwoju chorób układu krążenia .			0.0	16	1	5	0	2	0	9	0
39	-751	PBMT	pl_all5	ondrej1	pl	2016-10-16 00:24:25.829679	Find out more about the ways in which your blood pressure can be measured below .	Więcej informacji na temat sposobów , w której ciśnienie krwi może być mierzona poniżej .			0.0	20	1	6	1	1	5	7	0
38	-752	PBMT	pl_all5	omri1	pl	2016-10-16 00:15:52.149557	You may also be given a blood pressure device to take home so that you can record your blood pressure level throughout the day .	Może być również podawany ciśnienia krwi urządzenie do domu , tak aby można było nagrać poziom ciśnienia krwi przez cały dzień .			0.0	32	2	7	2	0	11	12	0
37	-753	PBMT	pl_all5	lexi1	pl	2016-10-15 17:36:05.124771	Therefore , your GP will need to take several readings over a set period of time , usually every month , to see whether your blood pressure level is consistently high .	W związku z tym , twój lekarz będzie musiał przyjmować kilku czytań przez pewien okres czasu , zwykle w każdym miesiącu , aby sprawdzić , czy poziom ciśnienia krwi jest stale wysoki .			0.0	43	1	13	3	5	9	13	0
36	-755	PBMT	pl_all5	ondrej1	pl	2016-10-15 17:31:20.968693	To get an accurate blood pressure reading , you should be sitting down and not talking when the reading is taken .	Aby otrzymać dokładny odczyt ciśnienia tętniczego krwi , należy usiąść i nie mówimy , gdy jest przyjmowany .			0.0	31	6	9	3	1	5	13	0
35	-756	PBMT	pl_all5	omri1	pl	2016-10-15 17:26:03.001482	Occasionally , a rise in blood pressure can result from taking herbal remedies , such as herbal supplements .	Od czasu do czasu , wzrost ciśnienia tętniczego krwi mogą wynikać z przyjmowania preparatów ziołowych , takich jak ziołowych suplementów diety .			0.0	22	1	5	2	4	5	6	0
34	-757	PBMT	pl_all5	lexi1	pl	2016-10-15 17:20:44.401123	While the specific cause of primary high blood pressure remains unknown , there is compelling evidence to suggest that a number of risk factors increase your chances of developing the condition .	Podczas gdy szczególnych z powodu pierwotnego nadciśnienia tętniczego pozostaje nieznana , brak jest przekonujących dowodów na to , że wiele czynników ryzyka zwiększa ryzyko rozwoju stanu .			0.0	42	2	11	3	7	11	10	0
33	-759	PBMT	pl_all5	ondrej1	pl	2016-10-15 17:14:46.904675	You can find out more about the symptoms of high blood pressure by calling the Heart Helpline on 0300 330 3311 ( 9am to 5pm , Monday to Friday ) .	Możesz dowiedzieć się więcej o objawów wysokiego ciśnienia tętniczego krwi przez serce Linia na 0300 330 3311 ( od 9 do 17 , od poniedziałku do piątku ) .			0.0	37	2	11	2	0	6	18	0
32	-760	PBMT	pl_all5	omri1	pl	2016-10-15 16:37:02.158416	Watching your blood pressure while you are pregnant reduces your risk of developing pregnancy - induced hypertension .	Na ciśnienie tętnicze krwi podczas ciąży zmniejsza ryzyko wystąpienia nadciśnienie wywołane ciążą .			0.0	27	3	8	3	2	6	8	0
31	-763	PBMT	pl_all5	ondrej1	pl	2016-10-15 16:32:21.334915	Many also have a policy of arranging regular checks for you .	Wiele również mieć politykę organizując regularne kontrole .			0.0	18	2	3	4	0	5	6	0
